Plan	Levy	Application ID	Decision	Application Description	Short Description	locality	AssessedBy	DeterminedBy	ApprovalDate	ApprovalYear	Property_No	Purpose	BALANCE	LEVIED	PAID
S94-26	S94-26 - Structured Open Space (Regional)	DA08/1240	Approved	three (3) lot subdivision	three (3) lot subdivision	UPPER BURRINGBAR	DevUnit	Council	2009-06-19 07:58:56.000	2009	17878	Open Space	0.000000	7780.000000	-7780.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0012	Approved	three (3) storey apartment building comprising of six (6) units	three (3) storey apartment building comprising of six (6) un	TWEED HEADS SOUTH	DevUnit	Council	2009-12-11 11:41:38.000	2009	11984	Open Space	10574.000000	10574.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0048	Approved	eighteen (18) lot community title subdivision comprising of seventeen (17) residential and one (1) neighbourhood property allotment	eighteen (18) lot community title subdivision comprising of 	CASUARINA	DevUnit	Council	2009-11-24 15:41:17.000	2009	52520	Open Space	36526.000000	36526.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0063	Approved	detached dual occupancy, shade sail structures & demolition of shed	detached dual occupancy, shade sail structures & demolition 	TWEED HEADS WEST	DevUnit	Council	2009-08-12 08:23:49.000	2009	16486	Open Space	0.000000	715.000000	-715.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0070	Approved	detached dual occupancy	detached dual occupancy	MURWILLUMBAH	DevUnit	Council	2009-10-07 08:34:23.000	2009	105587	Open Space	0.000000	715.000000	-715.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0072	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2009-05-21 16:19:09.000	2009	105690	Open Space	0.000000	715.000000	-715.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0083	Approved	erection of an attached dual occupancy	erection of an attached dual occupancy	BOGANGAR	DevUnit	Council	2009-06-03 15:35:06.000	2009	15270	Open Space	715.000000	715.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0113	Approved	nine (9) lot rural residential subdivision	nine (9) lot rural residential subdivision	COBAKI	DevUnit	Council	2009-12-17 09:56:53.000	2009	39329	Open Space	0.000000	28078.080000	-28078.080000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0188	Approved	two (2) lot subdivision	two (2) lot subdivision	BILAMBIL HEIGHTS	DevUnit	Council	2009-09-16 11:10:59.000	2009	80660	Open Space	2327.000000	2327.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0242	Approved	two (2) lot subdivision	two (2) lot subdivision	TWEED HEADS	DevUnit	Council	2009-11-19 15:16:51.000	2009	14292	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0246	Approved	addition of an attached dwelling to create a dual occupancy	addition of an attached dwelling to create a dual occupancy	PUMPENBIL	DevUnit	Council	2009-06-24 13:19:28.000	2009	78000	Open Space	0.000000	715.000000	-715.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0257	Approved	6 (six) lot community title subdivision	6 (six) lot community title subdivision	BANORA POINT	DevUnit	Council	2010-01-05 15:39:16.000	2010	41601	Open Space	15320.000000	15320.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0260	Approved	town housing development 18 units in 4 separate buildings	town housing development 18 units in 4 separate buildings	CASUARINA	DevUnit	Council	2009-12-11 10:55:05.000	2009	44288	Open Space	25050.000000	25050.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0311	Approved	attached two (2) storey dual occupancy	attached two (2) storey dual occupancy	MURWILLUMBAH	DevUnit	Council	2009-09-14 12:24:27.000	2009	105580	Open Space	0.000000	715.000000	-715.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0313	Approved	five (5) lot subdivision comprising of four (4) residential lots and one (1) lot for public reserve dedication	five (5) lot subdivision comprising of four (4) residential 	UKI	DevUnit	Council	2010-02-16 08:10:23.000	2010	8869	Open Space	0.000000	7238.000000	-7238.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0316	Approved	five (5) townhouses (attached)	five (5) townhouses (attached)	KINGSCLIFF	DevUnit	Council	2010-05-25 12:21:41.000	2010	8505	Open Space	0.000000	13129.000000	-13129.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0328	Approved	additions to an existing dwelling to create an attached dual occupancy	additions to an existing dwelling to create an attached dual	TERRANORA	DevUnit	Council	2009-08-21 15:51:50.000	2009	24470	Open Space	0.000000	715.000000	-715.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0371	Approved	2 lot subdivision & dwelling	2 lot subdivision & dwelling	BANORA POINT	DevUnit	Council	2010-05-19 09:56:35.000	2010	20202	Open Space	3619.000000	3619.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0397	Approved	detached dual occupancy	detached dual occupancy	MURWILLUMBAH	DevUnit	Council	2009-12-17 11:55:52.000	2009	105612	Open Space	0.000000	715.000000	-715.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0405	Approved	two (2) lot subdivision	two (2) lot subdivision	POTTSVILLE	DevUnit	Council	2009-11-27 11:14:17.000	2009	44701	Open Space	0.000000	3656.000000	-3656.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0451	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2009-09-22 16:13:09.000	2009	105567	Open Space	0.000000	715.000000	-715.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0494	Approved	two (2) lot subdivision	two (2) lot subdivision	BACK CREEK	DevUnit	Council	2010-03-01 12:20:04.000	2010	105797	Open Space	0.000000	3438.050000	-3438.050000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0527	ApprovMin	85 lot residential subdivision (Department of Planning Application MP05_0198)	85 lot residential subdivision (Department of Planning Appli	BILAMBIL HEIGHTS	DevUnit	Minister	2012-08-02 00:00:00.000	2012	34595	Open Space	208149.240000	208149.240000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0566	Approved	two (2) lot subdivision	two (2) lot subdivision	CUDGEN	DevUnit	Council	2010-02-18 12:30:45.000	2010	4458	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0649	Approved	demolition of existing structures and construction of six (6) storey multi dwelling housing with basement carparking	demolition of existing structures and construction of six (6	TWEED HEADS	DevUnit	Council	2010-06-17 09:35:23.000	2010	5683	Open Space	7690.000000	7690.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0661	Approved	181 lot subdivision including 177 residential lots and associated subdivision works including roads, infrastructure, western cycleway and landscaping works (JRPP)	181 lot subdivision including 177 residential lots and assoc	CASUARINA	DevUnit	Council	2010-07-30 08:00:46.000	2010	94020	Open Space	0.000000	676936.000000	-676936.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0684	Approved	two (2) lot subdivision	two (2) lot subdivision	CHINDERAH	DevUnit	Council	2010-02-04 09:00:52.000	2010	3100	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0685	Approved	two (2) lot subdivision	two (2) lot subdivision	BILAMBIL	DevUnit	Council	2010-07-23 08:25:57.000	2010	64510	Open Space	0.000000	3039.960000	-3039.960000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0696	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-01-14 11:53:11.000	2010	106199	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0701	ApprovMin	256 lot residential subdivision (Department of Planning Application MP09_0166)	256 lot residential subdivision (Department of Planning Appl	TERRANORA	DevUnit	Minister	2014-05-30 00:00:00.000	2014	88880	Open Space	355242.000000	1077617.000000	-722375.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0725	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-02-22 14:11:06.000	2010	106210	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0731	Approved	additions to a detached dual occupancy (unit 1)	additions to a detached dual occupancy (unit 1)	BILAMBIL HEIGHTS	DevUnit	Council	2010-05-03 07:58:26.000	2010	2104	Open Space	0.000000	603.000000	-603.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0741	Approved	2 lot subdivision	2 lot subdivision	CASUARINA	DevUnit	Council	2010-04-09 15:35:10.000	2010	104321	Open Space	0.000000	3656.000000	-3656.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0742	Approved	addition of a second dwelling to create a detached dual occupancy	addition of a second dwelling to create a detached dual occu	BANORA POINT	DevUnit	Council	2010-03-16 09:43:18.000	2010	24745	Open Space	0.000000	3167.000000	-3167.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0751	Approved	two (2) stage dual occupancy	two (2) stage dual occupancy	KINGSCLIFF	DevUnit	Council	2010-05-20 17:18:48.000	2010	10798	Open Space	3619.000000	3619.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0759	Approved	two (2) lot subdivision	two (2) lot subdivision	MURWILLUMBAH	DevUnit	Council	2010-06-02 08:19:49.000	2010	75260	Open Space	0.000000	3974.000000	-3974.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0801	Approved	erection of a detached dual occupancy	erection of a detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-02-11 09:05:35.000	2010	106188	Open Space	0.000000	3167.000000	-3167.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0811	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-02-11 09:12:00.000	2010	106191	Open Space	0.000000	3167.000000	-3167.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0820	Approved	two (2) lot subdivision	two (2) lot subdivision	POTTSVILLE	DevUnit	Council	2010-02-26 08:38:47.000	2010	106360	Open Space	0.000000	3928.000000	-3928.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA09/0830	ApprovMin	part 3 part 4 storey mixed use development entailing ground level commercial including supermarket and retail shops upper level residential units basement and surface car parking and landscaped areas (Department of Planning Application MP07_0179)	part 3 part 4 storey mixed use development entailing ground 	BOGANGAR	DevUnit	Minister	2009-12-02 00:00:00.000	2009	21975	Open Space	0.000000	65555.000000	-65555.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0010	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-03-15 09:17:50.000	2010	106209	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0011	Approved	demolition of existing dwelling and garage and construction of attached two (2) storey dual occupancy	demolition of existing dwelling and garage and construction 	TWEED HEADS	DevUnit	Council	2010-05-10 11:38:16.000	2010	13378	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0017	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2010-05-21 10:40:40.000	2010	105569	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0018	Approved	attached dual occupancy	attached dual occupancy	BOGANGAR	DevUnit	Council	2010-03-29 10:59:40.000	2010	75600	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0024	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-05-31 13:19:26.000	2010	36910	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0028	Approved	alterations and additions to existing refreshment room, conversion of the ground floor to two commercial premises and a refreshment room and the addition of a first floor accommodating multi dwelling housing (three dwellings)	alterations and additions to existing refreshment room, conv	UKI	DevUnit	Council	2010-12-20 15:16:41.000	2010	15176	Open Space	7690.000000	7690.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0051	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-04-07 08:13:58.000	2010	106192	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0053	Approved	three (3) lot rural residential subdivision	three (3) lot rural residential subdivision	SMITHS CREEK	DevUnit	Council	2010-07-15 16:21:45.000	2010	40640	Open Space	3267.020000	6288.320000	-3021.300000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0056	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-05-05 15:16:14.000	2010	106184	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0066	Approved	two (2) lot subdivision	two (2) lot subdivision	NUNDERI	DevUnit	Council	2010-09-24 12:51:02.000	2010	51100	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0083	Approved	five (5) stage alterations and additions to existing building creating a mixed use development including dwelling, bulky goods retail, commercial premises and shop	five (5) stage alterations and additions to existing buildin	BURRINGBAR	DevUnit	Council	2011-03-14 09:25:30.000	2011	31320	Open Space	2642.000000	2642.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0098	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2010-04-09 09:33:56.000	2010	106307	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0106	Approved	demolition of existing dwelling and erection of three (3) attached dwellings	demolition of existing dwelling and erection of three (3) at	KINGSCLIFF	DevUnit	Council	2010-12-22 08:58:14.000	2010	20443	Open Space	0.000000	6808.000000	-6808.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0131	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-05-12 08:58:20.000	2010	106183	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0135	Approved	extension to existing single storey duplex including demolition works	extension to existing single storey duplex including demolit	KINGSCLIFF	DevUnit	Council	2010-06-15 09:09:19.000	2010	18103	Open Space	0.000000	603.000000	-603.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0136	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-06-09 14:55:52.000	2010	106193	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0160	Approved	change of use from motel to combined motel and permanent residential apartments	change of use from motel to combined motel and permanent res	BOGANGAR	DevUnit	Council	2010-09-21 09:52:19.000	2010	16647	Open Space	88670.000000	88670.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0170	Approved	2 lot subdivision	2 lot subdivision	TWEED HEADS SOUTH	DevUnit	Council	2012-04-16 09:44:22.000	2012	24985	Open Space	3656.000000	3656.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0178	Approved	erection of an attached dual occupancy	erection of an attached dual occupancy	TWEED HEADS	DevUnit	Council	2011-07-25 13:52:19.000	2011	78680	Open Space	2714.000000	2714.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0222	ApprovMin	Casuarina Town Centre including 56 lot subdivision, road works, infrastructure works and landscaping (Department of Planning Application MP06_0258)	Casuarina Town Centre including 56 lot subdivision, road wor	CASUARINA	DevUnit	Minister	2009-09-20 00:00:00.000	2009	108168	Open Space	0.000000	691463.000000	-691463.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0239	ApprovMin	13 lot residential subdivision (Department of Planning Application MP08_0118)	13 lot residential subdivision (Department of Planning Appli	BOGANGAR	DevUnit	Minister	2010-12-02 00:00:00.000	2010	85730	Open Space	0.000000	43208.000000	-43208.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0245	Approved	erection of a dual occupancy	erection of a dual occupancy	POTTSVILLE	DevUnit	Council	2010-07-21 15:01:13.000	2010	104371	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0255	Approved	19 lot subdivision comprising of four (4) stages	19 lot subdivision comprising of four (4) stages	CASUARINA	DevUnit	Council	2010-09-28 08:49:32.000	2010	52520	Open Space	64032.000000	64032.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0261	Approved	four lot subdivision	four lot subdivision	POTTSVILLE	DevUnit	Council	2010-06-21 10:23:32.000	2010	106473	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0284	Approved	additions and alterations to an existing dwelling to create 4 x 2 bedroom units	additions and alterations to an existing dwelling to create 	MURWILLUMBAH	DevUnit	Council	2010-12-07 13:24:46.000	2010	18611	Open Space	6635.000000	6635.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0285	Approved	internal alterations, addition of carport & deck to existing dual occupancy	internal alterations, addition of carport & deck to existing	TWEED HEADS WEST	DevUnit	Council	2010-07-26 14:11:58.000	2010	105008	Open Space	0.000000	603.000000	-603.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0296	Approved	multi dwelling housing comprising town houses	multi dwelling housing comprising town houses	MURWILLUMBAH	DevUnit	Council	2011-03-10 14:31:58.000	2011	42454	Open Space	0.000000	37591.000000	-37591.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0307	Approved	town house development comprising three (3) single storey detached dwellings	town house development comprising three (3) single storey de	MURWILLUMBAH	DevUnit	Council	2010-09-15 11:58:35.000	2010	106278	Open Space	0.000000	5881.000000	-5881.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0325	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-08-16 08:32:14.000	2010	104373	Open Space	0.000000	2798.000000	-2798.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0341	Approved	two (2) lot subdivision and earthworks to partially fill the site	two (2) lot subdivision and earthworks to partially fill the	HASTINGS POINT	DevUnit	Council	2010-09-14 10:28:08.000	2010	3557	Open Space	3619.000000	3619.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0360	Approved	six (6) lot community title subdivision	six (6) lot community title subdivision	UPPER BURRINGBAR	DevUnit	Council	2011-07-22 11:26:44.000	2011	17874	Open Space	10857.000000	10857.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0378	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-09-16 09:08:20.000	2010	106208	Open Space	0.000000	2798.000000	-2798.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0392	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2010-10-27 09:25:20.000	2010	106535	Open Space	0.000000	3167.000000	-3167.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0458	Approved	attached dual occupancy	attached dual occupancy	MURWILLUMBAH	DevUnit	Council	2010-11-01 15:49:26.000	2010	106242	Open Space	0.000000	3167.000000	-3167.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0482	Approved	residential flat building comprising 20 dwellings	residential flat building comprising 20 dwellings	TWEED HEADS SOUTH	DevUnit	Council	2011-03-29 10:47:26.000	2011	4961	Open Space	0.000000	41493.000000	-41493.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0498	Approved	two lot subdivision	two lot subdivision	TERRANORA	DevUnit	Council	2010-11-25 09:08:08.000	2010	17113	Open Space	0.000000	3266.970000	-3266.970000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0505	Approved	three (3) lot subdivision	three (3) lot subdivision	KIELVALE	DevUnit	Council	2011-10-20 08:32:11.000	2011	14725	Open Space	7238.880000	7238.880000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0530	Approved	two (2) lot subdivision	two (2) lot subdivision	MOUNT BURRELL	DevUnit	Council	2010-11-02 12:38:45.000	2010	8900	Open Space	0.000000	2895.200000	-2895.200000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0566	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-10-06 08:56:08.000	2010	36911	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0607	Approved	detached dual occupancy	detached dual occupancy	POTTSVILLE	DevUnit	Council	2010-12-31 14:47:00.000	2010	106186	Open Space	0.000000	2873.000000	-2873.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0613	Approved	two lot subdivision	two lot subdivision	TERRANORA	DevUnit	Council	2010-11-16 09:41:48.000	2010	28807	Open Space	3890.000000	3890.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0626	Approved	two (2) lot subdivision	two (2) lot subdivision	BURRINGBAR	DevUnit	Council	2011-06-23 16:09:31.000	2011	12904	Open Space	3619.000000	3619.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0636	Approved	residential flat building (6 units)	residential flat building (6 units)	KINGSCLIFF	DevUnit	Council	2011-06-24 10:54:53.000	2011	10279	Open Space	5277.000000	5277.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0666	Approved	two (2) lot subdivision and dwelling construction	two (2) lot subdivision and dwelling construction	MURWILLUMBAH	DevUnit	Council	2011-12-14 15:23:40.000	2011	101398	Open Space	4264.000000	4264.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0790	Approved	three (3) lot subdivision	three (3) lot subdivision	DURANBAH	DevUnit	Council	2011-02-17 10:01:53.000	2011	22973	Open Space	0.000000	3974.000000	-3974.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0800	Approved	Cobaki Estate subdivision of precinct 1 and 2 comprised of 475 residential lots (including 1 residual lot) and lots for drainage, open space and urban infrastructure (JRPP)	Cobaki Estate subdivision of precinct 1 and 2 comprised of 4	COBAKI LAKES	DevUnit	Council	2011-05-30 13:27:32.000	2011	11800	Open Space	1934548.000000	1934548.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0801	Approved	Cobaki Estate subdivision of precinct 6 comprised of 442 residential lots (including 1 residual lot) and lots for drainage, open space and urban infrastructure (JRPP)	Cobaki Estate subdivision of precinct 6 comprised of 442 res	COBAKI LAKES	DevUnit	Council	2011-05-30 15:50:41.000	2011	11800	Open Space	2007787.000000	2007787.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0809	Approved	alterations and additions to unit development (4 units) and construction of two additional units (creating a total of six (6) units)	alterations and additions to unit development (4 units) and 	KINGSCLIFF	DevUnit	Council	2011-08-05 10:43:14.000	2011	8392	Open Space	0.000000	6808.000000	-6808.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0821	Approved	erection of a rural workers dwelling	erection of a rural workers dwelling	MOOBALL	DevUnit	Council	2011-06-02 13:14:32.000	2011	79770	Open Space	0.000000	3619.000000	-3619.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0845	Approved	erection of a detached dual occupancy	erection of a detached dual occupancy	MURWILLUMBAH	DevUnit	Council	2011-03-03 12:51:45.000	2011	106536	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0849	Approved	additions to create a dual occupancy	additions to create a dual occupancy	TWEED HEADS	DevUnit	Council	2011-05-24 16:11:17.000	2011	10999	Open Space	0.000000	2563.000000	-2563.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA10/0851	Approved	alterations and additions to Unit 2	alterations and additions to Unit 2	KINGSCLIFF	DevUnit	Council	2011-04-07 10:04:42.000	2011	18753	Open Space	452.000000	452.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0015	Approved	additions to 2 storey dual occupancy	additions to 2 storey dual occupancy	BOGANGAR	DevUnit	Council	2011-03-31 09:01:09.000	2011	16669	Open Space	0.000000	623.000000	-623.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0030	Approved	multi-dwelling housing development	multi-dwelling housing development	TWEED HEADS WEST	DevUnit	Council	2011-10-27 09:03:23.000	2011	39927	Open Space	6580.800000	6580.800000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0062	Approved	boundary adjustment - five (5) lots into three (3)	boundary adjustment - five (5) lots into three (3)	CUDGERA CREEK	DevUnit	Council	2011-07-29 14:55:24.000	2011	4557	Open Space	7238.000000	7238.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0139	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2011-06-08 15:09:34.000	2011	12657	Open Space	0.000000	2714.000000	-2714.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0156	Approved	demolition of existing garage, rear additions and kitchen with construction of carport, main bathroom and rear additions (dining, kitchen, bedroom, ensuite, laundry) to Unit 2	demolition of existing garage, rear additions and kitchen wi	BOGANGAR	DevUnit	Council	2011-07-29 12:31:22.000	2011	677	Open Space	0.000000	609.000000	-609.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0202	Approved	demolition of existing dwelling and construction of an attached dual occupancy	demolition of existing dwelling and construction of an attac	POTTSVILLE	DevUnit	Council	2011-09-27 09:00:58.000	2011	314	Open Space	2904.000000	2904.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0205	Approved	residential flat building (15 units)	residential flat building (15 units)	TWEED HEADS SOUTH	DevUnit	Council	2011-11-28 12:12:52.000	2011	4962	Open Space	41984.000000	41984.000000	0.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0229	Approved	townhouse development comprising three (3) dwellings	townhouse development comprising three (3) dwellings	TWEED HEADS WEST	DevUnit	Council	2011-10-26 13:56:19.000	2011	35728	Open Space	0.000000	10211.000000	-10211.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0230	Approved	seven lot subdivision	seven lot subdivision	MURWILLUMBAH	DevUnit	Council	2012-11-16 14:17:06.000	2012	2458	Open Space	0.000000	27606.000000	-27606.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0269	Approved	eight (8) lot residential subdivision	eight (8) lot residential subdivision	CASUARINA	DevUnit	Council	2011-10-27 09:34:02.000	2011	44288	Open Space	0.000000	25592.000000	-25592.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0373	Approved	detached dual occupancy	detached dual occupancy	MURWILLUMBAH	DevUnit	Council	2011-10-06 11:45:50.000	2011	107274	Open Space	0.000000	2873.000000	-2873.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0401	Approved	two (2) lot subdivision	two (2) lot subdivision	POTTSVILLE	DevUnit	Council	2011-10-06 14:19:15.000	2011	107308	Open Space	0.000000	3730.000000	-3730.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0402	Approved	two (2) lot rural subdivision	two (2) lot rural subdivision	PUMPENBIL	DevUnit	Council	2011-10-27 11:42:55.000	2011	25040	Open Space	0.000000	2856.880000	-2856.880000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0416	Approved	attached dual occupancy	attached dual occupancy	BANORA POINT	DevUnit	Council	2012-02-15 08:06:58.000	2012	27956	Open Space	0.000000	3656.000000	-3656.000000
S94-26	S94-26 - Structured Open Space (Regional)	DA11/0417	Approved	detached dual occupancy	detached dual occupancy	BANORA POINT	DevUnit	Council	2012-06-18 11:11:19.000	2012	44049	Open Space	2742.000000	2742.000000	0.000000
